export_type,scryfall_uuid,set_code,quantity,foil_quantity,card_name,set_name,cardMarketId,english_card_name,lang,collector_number
deckRelation,C5DD4928-6C09-419A-88CB-6ADF1456FC86,d290a2f4-c958-4f84-bce6-121d950907d6,1,main,,,,,,
deckRelation,C5DD4928-6C09-419A-88CB-6ADF1456FC86,486d7edc-d983-41f0-8b78-c99aecd72996,1,main,,,,,,
deckRelation,C5DD4928-6C09-419A-88CB-6ADF1456FC86,d4348096-0a9f-4056-bbeb-d2fba94e5fcc,1,main,,,,,,
deckRelation,C5DD4928-6C09-419A-88CB-6ADF1456FC86,65a58e93-084b-437e-a515-3a8aa08b2a91,1,main,,,,,,
deckRelation,C5DD4928-6C09-419A-88CB-6ADF1456FC86,8b287357-b6a2-47a1-be1c-c1bcc265aa36,1,main,,,,,,
deckRelation,C5DD4928-6C09-419A-88CB-6ADF1456FC86,0a2641c5-080b-4942-8462-9a4fc0136255,1,main,,,,,,
deckRelation,C5DD4928-6C09-419A-88CB-6ADF1456FC86,10d59998-a6e5-43c9-9bc7-1d0d7d1a97b4,1,main,,,,,,
deckRelation,C5DD4928-6C09-419A-88CB-6ADF1456FC86,62918bd6-e2ef-4804-88b5-237d34f99bdc,1,main,,,,,,
deckRelation,C5DD4928-6C09-419A-88CB-6ADF1456FC86,ea427b65-fb9b-4142-9af5-e73d094c3dd9,1,main,,,,,,
deckRelation,C5DD4928-6C09-419A-88CB-6ADF1456FC86,971dd79c-ddda-4e77-bc60-64b411013dd0,1,main,,,,,,
deckRelation,C5DD4928-6C09-419A-88CB-6ADF1456FC86,7ac37039-4e9f-44f0-b775-7c4b078b8ef9,1,main,,,,,,
deckRelation,C5DD4928-6C09-419A-88CB-6ADF1456FC86,1432b48f-ef23-46d5-860c-cf986090da92,1,main,,,,,,
deckRelation,C5DD4928-6C09-419A-88CB-6ADF1456FC86,23581e9b-93e6-4376-8849-06f17bab2f13,1,main,,,,,,
deckRelation,C5DD4928-6C09-419A-88CB-6ADF1456FC86,178e52c0-2ae7-4c20-b3e3-44e32267b1ee,1,main,,,,,,
deckRelation,C5DD4928-6C09-419A-88CB-6ADF1456FC86,b82a13bf-da32-4c12-a9dd-271d8ca45c21,1,main,,,,,,
deckRelation,C5DD4928-6C09-419A-88CB-6ADF1456FC86,b82f599d-b142-4af3-8370-1b8a99d6ec3d,1,main,,,,,,
deckRelation,C5DD4928-6C09-419A-88CB-6ADF1456FC86,f8e91177-fa10-4d99-9934-9547045cf8cf,1,main,,,,,,
deckRelation,C5DD4928-6C09-419A-88CB-6ADF1456FC86,2413d30d-755f-46a8-ace0-c55d565c7dfc,1,main,,,,,,
deckRelation,C5DD4928-6C09-419A-88CB-6ADF1456FC86,1fc424eb-19d9-408a-ab51-1ffefb62b126,1,main,,,,,,
deckRelation,C5DD4928-6C09-419A-88CB-6ADF1456FC86,d1fa69c7-7989-47c9-807c-9417613d0382,1,main,,,,,,
deckRelation,C5DD4928-6C09-419A-88CB-6ADF1456FC86,dce5db87-4a78-4b8d-b5c2-918ccd1ba4e3,1,main,,,,,,
deckRelation,C5DD4928-6C09-419A-88CB-6ADF1456FC86,f9693f9a-910e-43b5-8166-3f1caa19c045,1,main,,,,,,
deckRelation,C5DD4928-6C09-419A-88CB-6ADF1456FC86,1dec999b-91cc-4833-a4c5-d772e4cf6a72,1,main,,,,,,
deckRelation,C5DD4928-6C09-419A-88CB-6ADF1456FC86,0db4d543-8d26-43f9-b2db-ea4f980137b6,1,main,,,,,,
deckRelation,C5DD4928-6C09-419A-88CB-6ADF1456FC86,de40627b-c12d-4539-b7f1-5748eee08110,1,main,,,,,,
deckRelation,C5DD4928-6C09-419A-88CB-6ADF1456FC86,7e95d4cb-6217-4bc7-914a-64acc216e199,1,main,,,,,,
deckRelation,C5DD4928-6C09-419A-88CB-6ADF1456FC86,572464e5-e422-4905-84ac-0851b22efbbf,1,main,,,,,,
deckRelation,C5DD4928-6C09-419A-88CB-6ADF1456FC86,eed1a433-2716-4535-bf35-4a694e8fa584,1,main,,,,,,
deckRelation,C5DD4928-6C09-419A-88CB-6ADF1456FC86,7bc98705-77c2-47b6-b41c-3e41578700e8,1,main,,,,,,
deckRelation,C5DD4928-6C09-419A-88CB-6ADF1456FC86,84ddb56d-c6fe-4ca9-92d4-ecb58c5fc604,1,side,,,,,,
deckRelation,C5DD4928-6C09-419A-88CB-6ADF1456FC86,f3ab02f9-9ebd-4062-8052-208aff24aa27,1,side,,,,,,
deckRelation,C5DD4928-6C09-419A-88CB-6ADF1456FC86,25d273e7-8ae1-42c9-a033-5c962400ec0b,1,side,,,,,,
deckRelation,C5DD4928-6C09-419A-88CB-6ADF1456FC86,7cb4ac83-1a05-4330-a467-f31c41f2eb99,1,side,,,,,,
deckRelation,C5DD4928-6C09-419A-88CB-6ADF1456FC86,a2b131fc-4bdc-40bd-bfee-bc8b55dce740,1,side,,,,,,
deckRelation,C5DD4928-6C09-419A-88CB-6ADF1456FC86,0ad274a7-0272-4bcf-b449-ef1d34693a39,1,side,,,,,,
deckRelation,C5DD4928-6C09-419A-88CB-6ADF1456FC86,6d0d1c58-ae00-4567-b796-0fe8704bc426,1,side,,,,,,
deckRelation,C5DD4928-6C09-419A-88CB-6ADF1456FC86,72565974-d7f5-4197-bc0a-81327932f2c4,1,side,,,,,,
deckRelation,C5DD4928-6C09-419A-88CB-6ADF1456FC86,ecb6a0e9-a846-4691-94b9-286e8a73c5ff,1,side,,,,,,
deckRelation,C5DD4928-6C09-419A-88CB-6ADF1456FC86,40416a38-8f7a-4dc8-bcfd-dc26fdd07f02,1,side,,,,,,
deckRelation,C5DD4928-6C09-419A-88CB-6ADF1456FC86,37071251-17da-4b88-a760-c4d89647996a,1,side,,,,,,
deckRelation,C5DD4928-6C09-419A-88CB-6ADF1456FC86,833dbfd0-daf5-49d7-8056-d61251a2d7d9,1,side,,,,,,
deckRelation,C5DD4928-6C09-419A-88CB-6ADF1456FC86,d56bf657-5622-41ee-a5e4-4bf158d249db,1,side,,,,,,
deck,C2D13260-5AA2-49FE-9211-7A15C8667E24,Dinastía Necronas,0,0,30,0,0,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,cd556cd1-e33a-433d-ac18-4a4fd195c3ab,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,5ffd1a43-5613-4058-9e51-fd3cc1585651,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,6737a276-b5e9-4c55-b995-ada96eca4e6e,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,4129cb0d-eefe-4971-9db8-1196201ef353,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,780743bf-e1a0-4114-9474-319632e0c775,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,f1170bfa-9623-44c3-a15e-bd8c2627fe6e,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,e313ae8b-f77b-47a4-9202-305bf6deb3dc,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,2d6209c8-9fa1-4f0a-ab65-ac2fedfcd09b,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,9e03a4fe-6ee5-423b-bc05-452e8d14507b,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,f9161bb7-07db-468f-b944-37a90fa0e4d9,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,5cfa5564-47d8-48e7-a815-2a6cff683a52,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,a3a12e0f-85de-440f-8a7d-230bf8c415c1,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,f79d90f8-fb86-4846-833a-63c0496221e0,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,06199f88-720f-484a-953e-9189bafbe173,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,e03d8676-f693-4155-b75f-dcbe2890ccb0,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,3e2550d5-ba6a-4cab-908a-b537973800c1,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,6a73b481-8e62-4742-bbd0-33b8048602d7,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,c8b2fcc3-5c39-403b-8311-5760190388b2,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,cf56bef3-7f0e-47b4-96f5-325722f7708a,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,b931c7cb-ef83-440c-9195-ace311f4a601,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,9b1ecad3-8cec-4a18-9401-6eebc7feeacc,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,3ce2021c-1422-4901-a554-2d4fab72c8e4,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,30acbb34-3ff5-4d38-b349-f108351f94f8,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,aec9ba42-4c58-4e40-a8c5-63da81c44616,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,b0ab96a5-0bcc-4732-8936-9522f3de3962,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,9a71531f-d4b6-4cc7-8193-b2f5bce33b21,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,fc07ad3a-982a-4bfc-b2e7-8e6e340ed32c,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,bc7f3009-c852-41e7-8e62-d2ee637b3998,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,2862c204-3e32-4ff5-b767-e1af0f37b96a,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,ea8483a2-9135-48d1-994d-9525d5ffcabb,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,c57778d7-fbd7-482f-b895-c033592f7af6,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,10887c92-2647-4372-ad54-cc13167786db,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,4991e495-9b6d-4f52-aada-3187fd44b945,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,8deb5d3a-0762-4c4f-afef-fd86728914b4,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,2c6865c1-8144-4b06-a599-a62382fe1124,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,b768ec5f-771a-4acd-b3dd-85dea914689e,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,6ea09406-c65e-4ee4-9c74-0553e5110837,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,086d94a0-763e-495e-b952-5c13383657c9,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,a960acea-3404-4834-9296-d6715add49af,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,2feb16d2-7406-45ab-9595-e6c48fc47bf5,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,ae79f72a-0f44-4a79-a640-582282706a1b,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,6b3f3fbb-0188-4eec-90c0-81c801d3a996,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,2f5f2e19-41ce-40c6-9732-d0f88ad6735f,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,ed94c73e-25d3-43bb-bdaa-b05f9b972216,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,f03c1eb4-1f47-4b65-8d8d-4057fb6997e1,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,4dca7b45-164d-4181-9585-5d0f3b6a6927,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,0a968eac-2840-41ba-b7de-3182964d4913,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,21e4140e-22b3-479f-a259-0f56ed02b8ad,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,75a787a3-5838-4121-bbaf-745d22c4b0bc,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,e3450882-d791-4172-b02a-ee7fdb36acfc,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,56ae1e4b-b620-480b-b6fc-66f2137d7d89,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,b8c69031-588d-44a2-89b3-972a335541e5,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,c160c1f7-714e-444a-ab74-c64c3a099a48,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,ea5ddc28-dfc1-4b96-b6e2-590fcb1f83ef,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,ebf52151-9b4b-40c3-945b-8c32d13e1ad3,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,62d70fd2-de4e-41c6-b3e5-147fffca8a20,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,286ff901-1faf-4a02-a37a-fa165989112f,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,41dd0b55-3dbb-4b65-a949-20c2a12f7edd,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,e828d87a-f2c7-475b-8c8f-b36474c50cf9,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,746a626d-3379-4274-a9ae-ec77469e0ab1,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,1ae95cfb-1c3e-43cc-acfa-68f25b0f6e52,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,5ad67a79-cb13-44b8-adac-36cfd211f2d3,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,e915e66d-4531-41f0-bc4f-ad9cd8851a05,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,fbe75aae-727b-4cb0-967c-477d5a08b8f7,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,53a7cccd-b445-46e3-b70c-afc3bb2de85d,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,4665fa5d-37ea-4898-a4a4-7bc5311075de,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,22a7ef45-0fa0-4924-955c-27da5f6d0098,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,66a4e78b-9600-4fec-94f0-65cf8ffce2dc,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,d161a190-3c85-4207-9d88-7ff9213efea8,1,main,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,7d0327ef-d3e8-4122-b6c6-82f797e00a78,1,side,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,9af00a97-9938-4ab2-938a-669cdfe4332a,1,maybe,,,,,,
deckRelation,C2D13260-5AA2-49FE-9211-7A15C8667E24,542b3490-1247-4f47-98b6-c67cabae53cb,1,maybe,,,,,,
deck,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,Arrrzotamentes,0,9,11,0,0,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,c9264848-2b06-4d2f-8875-97b94dea7636,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,0db4d543-8d26-43f9-b2db-ea4f980137b6,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,03912b34-5f0e-414d-a720-551093707236,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,e515e6c3-9a19-43d4-b134-285cbc8582d7,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,2d752184-5b5b-4abf-a288-0f2d10b0290b,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,d4f55dc3-df95-41e7-820a-d3bcd1c235fc,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,5046884e-b01f-422f-bce7-d733e9ea1f08,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,62918bd6-e2ef-4804-88b5-237d34f99bdc,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,86e61296-494d-48b0-942c-17c175792e92,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,a470a692-1c0b-4861-84b8-2ae89aa930cd,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,b82f599d-b142-4af3-8370-1b8a99d6ec3d,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,0a2641c5-080b-4942-8462-9a4fc0136255,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,90237bbf-46af-492c-afe4-238964b8937e,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,aafd291a-2a2e-4499-b4e4-518e1425fca4,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,d66700db-32cb-49e3-bdf4-6f820557d9fb,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,2ec64123-43dd-49dc-85a9-69bd1246e1f8,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,8b287357-b6a2-47a1-be1c-c1bcc265aa36,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,f8e91177-fa10-4d99-9934-9547045cf8cf,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,7cb4ac83-1a05-4330-a467-f31c41f2eb99,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,07159814-70bc-4c1c-aa49-c95b485fd427,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,ea427b65-fb9b-4142-9af5-e73d094c3dd9,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,d4348096-0a9f-4056-bbeb-d2fba94e5fcc,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,377ca6b7-5b89-48a3-bb8c-20693e17b910,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,926542f7-6421-4bb7-9969-d0d2bb81badc,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,19beffe7-94d9-4155-92d7-58d61cb07009,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,23581e9b-93e6-4376-8849-06f17bab2f13,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,e9d2cbc7-adad-4f42-8a61-e33b13dbfbb5,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,47413ff8-8045-45e1-bc92-36a6c87dbcd4,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,f9693f9a-910e-43b5-8166-3f1caa19c045,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,7ff1b019-041c-4f5c-b194-70c5709e691c,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,0ad274a7-0272-4bcf-b449-ef1d34693a39,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,6190f9bc-b79a-4863-8e52-cd4485b703f4,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,224f2add-044b-4eb3-a48c-6383fb3a0a9d,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,6d0d1c58-ae00-4567-b796-0fe8704bc426,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,f9ec098f-70a3-4fc7-a59b-eb8716d3e5a9,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,d1fa69c7-7989-47c9-807c-9417613d0382,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,b50f1dde-f48e-44a0-b460-7aae2e5c51db,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,2413d30d-755f-46a8-ace0-c55d565c7dfc,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,80af5966-6947-4c62-a16b-78e32c8e78c7,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,d35a1edd-62e4-4b52-8949-ae9f3b6c8edd,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,7e95d4cb-6217-4bc7-914a-64acc216e199,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,d290a2f4-c958-4f84-bce6-121d950907d6,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,971dd79c-ddda-4e77-bc60-64b411013dd0,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,25d273e7-8ae1-42c9-a033-5c962400ec0b,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,67fe991d-e111-43a6-8e9d-843a57069103,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,72565974-d7f5-4197-bc0a-81327932f2c4,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,de40627b-c12d-4539-b7f1-5748eee08110,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,fce27aa4-0cf5-4d10-8dca-63b41c90a3ab,1,main,,,,,,
deckRelation,9D4717B3-9A4B-4F83-A24A-7727C1F8000A,178e52c0-2ae7-4c20-b3e3-44e32267b1ee,1,main,,,,,,
